Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
24/8/2025,OPT,PSE,Gaza Strip,"31,29930817","34,28489785",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117085,25/9/2025,29/9/2025
24/8/2025,OPT,PSE,Gaza Strip,"31,45550117","34,41501721",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117398,30/9/2025,1/10/2025
24/8/2025,OPT,PSE,Gaza Strip,"31,46886242","34,43209246",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117399,30/9/2025,1/10/2025
24/8/2025,OPT,PSE,Gaza Strip,"31,4247734","34,3401033",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117400,30/9/2025,4/10/2025
24/8/2025,OPT,PSE,Gaza Strip,"31,54977","34,5024697",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117401,30/9/2025,1/10/2025
24/8/2025,OPT,PSE,Gaza Strip,"31,4183455","34,3502476",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118747,13/10/2025,14/10/2025
23/8/2025,OPT,PSE,Gaza Strip,"31,29930817","34,28489785",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117084,25/9/2025,29/9/2025
23/8/2025,OPT,PSE,Gaza Strip,"31,45550117","34,41501721",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117397,30/9/2025,1/10/2025
23/8/2025,OPT,PSE,Gaza Strip,"31,58350753","34,49123358",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117485,2/10/2025,2/10/2025
23/8/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117495,2/10/2025,4/10/2025
22/8/2025,OPT,PSE,Gaza Strip,"31,46886242","34,43209246",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117001,24/9/2025,25/9/2025
22/8/2025,OPT,PSE,Gaza Strip,"31,29930817","34,28489785",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117083,25/9/2025,29/9/2025
22/8/2025,OPT,PSE,Gaza Strip,"31,54977","34,5024697",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117396,30/9/2025,1/10/2025
21/8/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",108626,14/7/2025,11/9/2025
21/8/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Sniper,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117000,24/9/2025,25/9/2025
21/8/2025,OPT,PSE,Gaza Strip,"31,45546457","34,4150592",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117080,25/9/2025,29/9/2025
21/8/2025,OPT,PSE,Gaza Strip,"31,45941823","34,41929865",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117394,30/9/2025,1/10/2025
21/8/2025,OPT,PSE,Gaza Strip,"31,54977","34,5024697",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117395,30/9/2025,1/10/2025
26/8/2025,OPT,PSE,Gaza Strip,"31,4988","34,4699",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",117787,5/10/2025,5/10/2025
20/8/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117390,30/9/2025,4/10/2025
20/8/2025,OPT,PSE,Gaza Strip,"31,54977","34,5024697",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117391,30/9/2025,1/10/2025
20/8/2025,OPT,PSE,Gaza Strip,"31,45550117","34,41501721",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117392,30/9/2025,1/10/2025
25/8/2025,OPT,PSE,Gaza Strip,"31,5349","34,4667",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,117782,5/10/2025,5/10/2025
19/8/2025,OPT,PSE,Gaza Strip,"31,29930817","34,28489785",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117078,25/9/2025,29/9/2025
19/8/2025,OPT,PSE,Gaza Strip,"31,455611","34,40608353",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117452,1/10/2025,11/10/2025
19/8/2025,OPT,PSE,Gaza Strip,"31,56566522","34,48403525",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117453,1/10/2025,2/10/2025
18/8/2025,OPT,PSE,Gaza Strip,"31,29930817","34,28489785",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117076,25/9/2025,29/9/2025
18/8/2025,OPT,PSE,Gaza Strip,"31,45356089","34,41054639",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117484,2/10/2025,2/10/2025
17/8/2025,OPT,PSE,Gaza Strip,"31,29484207","34,29854606",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115839,11/9/2025,11/9/2025
17/8/2025,OPT,PSE,Gaza Strip,"31,29930817","34,28489785",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116919,22/9/2025,29/9/2025
17/8/2025,OPT,PSE,Gaza Strip,"31,29542111","34,24574506",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117075,25/9/2025,29/9/2025
17/8/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117256,28/9/2025,6/10/2025
17/8/2025,OPT,PSE,Gaza Strip,"31,45121785","34,40916289",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117482,2/10/2025,2/10/2025
17/8/2025,OPT,PSE,Gaza Strip,"31,58394623","34,49200301","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117483,2/10/2025,2/10/2025
16/8/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117254,28/9/2025,6/10/2025
16/8/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117255,28/9/2025,6/10/2025
16/8/2025,OPT,PSE,Gaza Strip,"31,56625026","34,48265076",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117478,2/10/2025,2/10/2025
16/8/2025,OPT,PSE,Gaza Strip,"31,53640813","34,48471333","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",117481,2/10/2025,11/10/2025
15/8/2025,OPT,PSE,Gaza Strip,"31,45546457","34,41497343",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116917,22/9/2025,23/9/2025
15/8/2025,OPT,PSE,Gaza Strip,"31,56625026","34,48265076",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117480,2/10/2025,2/10/2025
14/8/2025,OPT,PSE,Gaza Strip,"31,29513811","34,2943401",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115837,11/9/2025,11/9/2025
14/8/2025,OPT,PSE,Gaza Strip,"31,4247734","34,3401033",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116766,19/9/2025,20/9/2025
14/8/2025,OPT,PSE,Gaza Strip,"31,57765797","34,49295176",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117456,1/10/2025,2/10/2025
14/8/2025,OPT,PSE,Gaza Strip,"31,45648961","34,40368092",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117457,1/10/2025,2/10/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115797,10/9/2025,11/9/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,37366","34,37294",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116767,19/9/2025,20/9/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,4203604","34,3721462",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116771,19/9/2025,19/9/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,30788848","34,27731548",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116915,22/9/2025,23/9/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,4555927","34,41495187",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116916,22/9/2025,23/9/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,53304298","34,47122803",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,117455,1/10/2025,11/10/2025
13/8/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",117492,2/10/2025,4/10/2025
12/8/2025,OPT,PSE,Gaza Strip,"31,44895017","34,40626308",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",116768,19/9/2025,11/10/2025
12/8/2025,OPT,PSE,Gaza Strip,"31,29292744","34,24986744",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116810,20/9/2025,14/10/2025
12/8/2025,OPT,PSE,Gaza Strip,"31,30788848","34,27731548",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116914,22/9/2025,23/9/2025
12/8/2025,OPT,PSE,Gaza Strip,"31,46410384","34,40946867","(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117451,1/10/2025,2/10/2025
12/8/2025,OPT,PSE,Gaza Strip,"31,56273992","34,47859741",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117454,1/10/2025,2/10/2025
11/8/2025,OPT,PSE,Gaza Strip,"31,46410384","34,40946867","(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117443,1/10/2025,2/10/2025
11/8/2025,OPT,PSE,Gaza Strip,"31,46410384","34,40946867","(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117448,1/10/2025,2/10/2025
11/8/2025,OPT,PSE,Gaza Strip,"31,55103782","34,4744143","(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117449,1/10/2025,2/10/2025
11/8/2025,OPT,PSE,Gaza Strip,"31,56742035","34,48265866",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117450,1/10/2025,2/10/2025
10/8/2025,OPT,PSE,Gaza Strip,"31,29292744","34,24986744",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116808,20/9/2025,23/9/2025
10/8/2025,OPT,PSE,Gaza Strip,"31,29857478","34,28378273",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116809,20/9/2025,23/9/2025
10/8/2025,OPT,PSE,Gaza Strip,"31,56537269","34,48111025",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117440,1/10/2025,2/10/2025
10/8/2025,OPT,PSE,Gaza Strip,"31,47054616","34,43217935",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117441,1/10/2025,14/10/2025
10/8/2025,OPT,PSE,Gaza Strip,"31,52470273","34,48404117","(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117442,1/10/2025,2/10/2025
